request_key,attempt,raw_file,phase,utc_start,http_status,error,ok,latency_ms,response_id,model_snapshot,provider,input_tokens,output_tokens,cost,noul,choice,choice_confidence,score,score_confidence,p_DEFER,p_STANDARD,p_ACCELERATED,p_EMERGENCY,p_REVIEW,s_0,s_1,s_2,s_3,s_4
sast-b44d2d89bfafd0bca0d85bf2,1,sast-b44d2d89bfafd0bca0d85bf2__a1.json,sast_main,2026-09-24T01:06:53.425+00:00,200,,True,201.5,gen-dec-1790212013-3cnByf4B8dJfjPBbLoI8,typesafe/jev-1.13-20260917,TypeSafe,1240,98,5.208e-05,0.13,DEFER,0.81,0.38,0.68,0.85,0.01,0.0,0.0,0.14,0.68,0.26,0.05,0.01,0.0
sast-b4baf88d003e8525f67d50a8,1,sast-b4baf88d003e8525f67d50a8__a1.json,secondary,2026-09-24T01:11:04.894+00:00,200,,True,215.7,gen-dec-1790212264-A4VJBz2fy3kakeO4oq9D,typesafe/jev-1.13-20260917,TypeSafe,1243,100,5.2206e-05,0.67,ACCELERATED,0.71,2.58,0.49,0.0,0.1,0.77,0.09,0.04,0.0,0.02,0.47,0.43,0.08
sast-b4cf889e7caa16cb0572786c,1,sast-b4cf889e7caa16cb0572786c__a1.json,sast_main,2026-09-24T01:06:17.421+00:00,200,,True,201.7,gen-dec-1790211977-blwIfDRf0qCA4HUF2thm,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.38,DEFER,0.32,2.0,0.68,0.46,0.28,0.04,0.0,0.22,0.03,0.13,0.67,0.16,0.01
sast-b52273765f608fcf196bc129,1,sast-b52273765f608fcf196bc129__a1.json,secondary,2026-09-24T01:09:24.881+00:00,200,,True,202.3,gen-dec-1790212164-LzaE2tdP3q9OSCQHdvZD,typesafe/jev-1.13-20260917,TypeSafe,1222,100,5.1324e-05,0.65,ACCELERATED,0.71,2.45,0.61,0.0,0.2,0.77,0.01,0.02,0.0,0.0,0.5700000000000001,0.41,0.02
sast-b5d9b7d42e1a79dfa01f895e,1,sast-b5d9b7d42e1a79dfa01f895e__a1.json,secondary,2026-09-24T01:13:02.776+00:00,200,,True,297.9,gen-dec-1790212382-M6aDePW15a2bKCBqsuRM,typesafe/jev-1.13-20260917,TypeSafe,1270,98,5.334e-05,0.17,REVIEW,0.27,1.18,0.51,0.4,0.18,0.01,0.0,0.41,0.2,0.43,0.36,0.01,0.0
sast-b60ea682be8e8e9b025d664b,1,sast-b60ea682be8e8e9b025d664b__a1.json,sast_main,2026-09-24T01:06:20.073+00:00,200,,True,178.0,gen-dec-1790211980-MKGtpg0ZUVawyed28bcg,typesafe/jev-1.13-20260917,TypeSafe,1241,100,5.2122e-05,0.59,ACCELERATED,0.34,2.42,0.52,0.02,0.4,0.47,0.03,0.08,0.0,0.08,0.48,0.37,0.07
sast-b6a84b18051be6565e379d7d,1,sast-b6a84b18051be6565e379d7d__a1.json,secondary,2026-09-24T01:13:03.425+00:00,200,,True,172.5,gen-dec-1790212383-oHj3vtWMrIss1G8adagw,typesafe/jev-1.13-20260917,TypeSafe,1164,100,4.8888e-05,0.8,ACCELERATED,0.75,2.74,0.59,0.0,0.02,0.8,0.16,0.01,0.0,0.0,0.37,0.52,0.11
sast-b6d848dccea67ea8a7b36e14,1,sast-b6d848dccea67ea8a7b36e14__a1.json,secondary,2026-09-24T01:11:51.415+00:00,200,,True,172.9,gen-dec-1790212311-zaAvONnBi991VIces7Ms,typesafe/jev-1.13-20260917,TypeSafe,1249,98,5.2458e-05,0.21,DEFER,0.53,1.41,0.4,0.62,0.08,0.02,0.0,0.28,0.2,0.25,0.49,0.06,0.0
sast-b7238c1858945e04ed954f96,1,sast-b7238c1858945e04ed954f96__a1.json,secondary,2026-09-24T01:11:50.837+00:00,200,,True,227.6,gen-dec-1790212310-kt7CqJydJi6AF2jyNosB,typesafe/jev-1.13-20260917,TypeSafe,1254,98,5.2668e-05,0.22,DEFER,0.44,1.27,0.23,0.56,0.1,0.03,0.0,0.31,0.3,0.22,0.39,0.09,0.0
sast-b738940e84bb45844ed3d8c2,1,sast-b738940e84bb45844ed3d8c2__a1.json,sast_main,2026-09-24T01:06:42.646+00:00,200,,True,127.2,gen-dec-1790212002-9flla3cojuPI6uUeCt2w,typesafe/jev-1.13-20260917,TypeSafe,1246,99,5.2332e-05,0.32,STANDARD,0.55,1.93,0.76,0.04,0.64,0.11,0.0,0.21,0.0,0.17,0.72,0.11,0.0
sast-b7820d3c169ab6df46e22b7a,1,sast-b7820d3c169ab6df46e22b7a__a1.json,secondary,2026-09-24T01:12:37.256+00:00,200,,True,231.7,gen-dec-1790212357-5bmiFNBJJIvrbi2ZGb2u,typesafe/jev-1.13-20260917,TypeSafe,1263,98,5.3046e-05,0.15,DEFER,0.49,0.77,0.5,0.6,0.28,0.01,0.0,0.11,0.41,0.43,0.15,0.01,0.0
sast-b7f144dbd934e3a730d72e3a,1,sast-b7f144dbd934e3a730d72e3a__a1.json,secondary,2026-09-24T01:11:43.244+00:00,200,,True,184.6,gen-dec-1790212303-Ek7y1bw4kCS2aVPVjLyF,typesafe/jev-1.13-20260917,TypeSafe,1235,98,5.187e-05,0.21,DEFER,0.51,0.98,0.42,0.62,0.07,0.01,0.0,0.3,0.36,0.35,0.23,0.05,0.01
sast-b879d45b03c92e536e96b2aa,1,sast-b879d45b03c92e536e96b2aa__a1.json,sast_main,2026-09-24T01:06:53.977+00:00,200,,True,130.5,gen-dec-1790212013-WTjzmE34Bwndp00LtQ5u,typesafe/jev-1.13-20260917,TypeSafe,1250,98,5.25e-05,0.11,DEFER,0.84,0.24,0.8,0.88,0.01,0.0,0.0,0.11,0.78,0.21,0.01,0.0,0.0
sast-b90ff7ce169985a458bdf20c,1,sast-b90ff7ce169985a458bdf20c__a1.json,secondary,2026-09-24T01:09:02.593+00:00,200,,True,151.4,gen-dec-1790212142-WY2lyuuf3EQiL5D5TrK5,typesafe/jev-1.13-20260917,TypeSafe,1264,98,5.3088e-05,0.68,REVIEW,0.52,2.84,0.55,0.0,0.03,0.33,0.02,0.62,0.0,0.01,0.34,0.45999999999999996,0.19
sast-ba87e739ceddc09fc66eeb41,1,sast-ba87e739ceddc09fc66eeb41__a1.json,secondary,2026-09-24T01:08:23.827+00:00,200,,True,189.2,gen-dec-1790212103-DoEvA0L9s4ij0rzitOXh,typesafe/jev-1.13-20260917,TypeSafe,1271,98,5.3382e-05,0.42,DEFER,0.21,1.95,0.75,0.37,0.35,0.1,0.0,0.18,0.01,0.15,0.73,0.11,0.0
sast-ba98a34431b758382c8f2d9d,1,sast-ba98a34431b758382c8f2d9d__a1.json,secondary,2026-09-24T01:12:48.870+00:00,200,,True,281.5,gen-dec-1790212368-5xiLp64apEORAo6oFLQv,typesafe/jev-1.13-20260917,TypeSafe,1275,100,5.355e-05,0.85,EMERGENCY,0.39,3.72,0.76,0.0,0.02,0.44,0.51,0.03,0.0,0.02,0.04,0.13,0.8
sast-baaf99e8212b1b1951b89888-rep1,1,sast-baaf99e8212b1b1951b89888-rep1__a1.json,secondary,2026-09-24T01:07:16.983+00:00,200,,True,198.7,gen-dec-1790212036-cMUCtrh9XvatQHV0pkO1,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.07,DEFER,0.84,0.2,0.84,0.87,0.01,0.0,0.0,0.12,0.8,0.19,0.01,0.0,0.0
sast-baaf99e8212b1b1951b89888-rep2,1,sast-baaf99e8212b1b1951b89888-rep2__a1.json,secondary,2026-09-24T01:10:53.856+00:00,200,,True,408.0,gen-dec-1790212253-Aml1yC1eNkUOoiAjodhW,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.07,DEFER,0.85,0.22,0.82,0.88,0.01,0.0,0.0,0.11,0.79,0.2,0.01,0.0,0.0
sast-baaf99e8212b1b1951b89888-rep3,1,sast-baaf99e8212b1b1951b89888-rep3__a1.json,secondary,2026-09-24T01:12:55.555+00:00,200,,True,188.2,gen-dec-1790212375-vfBIXvLMp7H7kzKjViP3,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.07,DEFER,0.86,0.2,0.83,0.89,0.01,0.0,0.0,0.1,0.8,0.19,0.01,0.0,0.0
sast-baaf99e8212b1b1951b89888,1,sast-baaf99e8212b1b1951b89888__a1.json,sast_main,2026-09-24T01:06:22.835+00:00,200,,True,137.9,gen-dec-1790211982-zYFf76uk9exYlf7n5CSQ,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.07,DEFER,0.86,0.18,0.85,0.89,0.01,0.0,0.0,0.1,0.83,0.16,0.01,0.0,0.0
sast-bb11bfe7afadfc057b25b9c4,1,sast-bb11bfe7afadfc057b25b9c4__a1.json,secondary,2026-09-24T01:10:44.785+00:00,200,,True,177.2,gen-dec-1790212244-TK2BB65N5oDg9lHwExMU,typesafe/jev-1.13-20260917,TypeSafe,1220,98,5.124e-05,0.11,DEFER,0.91,0.32,0.74,0.9400000000000001,0.0,0.0,0.0,0.06,0.72,0.25,0.03,0.0,0.0
sast-bb77401120da01d4ec33599e,1,sast-bb77401120da01d4ec33599e__a1.json,secondary,2026-09-24T01:07:52.172+00:00,200,,True,189.6,gen-dec-1790212072-cYR6jiq2IGa8fnn2PTDD,typesafe/jev-1.13-20260917,TypeSafe,1208,100,5.0736e-05,0.71,ACCELERATED,0.41,2.57,0.62,0.0,0.42,0.53,0.01,0.04,0.0,0.03,0.39,0.57,0.01
sast-bb7bddd8a559b46bfe1ceecf,1,sast-bb7bddd8a559b46bfe1ceecf__a1.json,sast_main,2026-09-24T01:06:17.973+00:00,200,,True,135.5,gen-dec-1790211977-Zc5Zn2CMNL90hsr5wJOz,typesafe/jev-1.13-20260917,TypeSafe,1261,98,5.2962e-05,0.18,DEFER,0.82,1.45,0.53,0.86,0.07,0.0,0.0,0.07,0.06,0.47000000000000003,0.45,0.02,0.0
sast-bd525522cfef433230766919,1,sast-bd525522cfef433230766919__a1.json,secondary,2026-09-24T01:11:53.245+00:00,200,,True,163.0,gen-dec-1790212313-869VPTKOv8EEQzz2rFQ7,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.16,DEFER,0.53,1.1,0.65,0.62,0.25,0.01,0.0,0.12,0.16,0.62,0.19,0.03,0.0
sast-be8426e9a873a18f0f913683,1,sast-be8426e9a873a18f0f913683__a1.json,sast_main,2026-09-24T01:06:46.254+00:00,200,,True,144.9,gen-dec-1790212006-TFM3ntvi7UTFycaRsEnV,typesafe/jev-1.13-20260917,TypeSafe,1258,100,5.2836e-05,0.54,ACCELERATED,0.55,3.22,0.53,0.01,0.14,0.64,0.13,0.08,0.0,0.02,0.13,0.46,0.39
sast-bf06b4fea6ce4b2554ad2905,1,sast-bf06b4fea6ce4b2554ad2905__a1.json,secondary,2026-09-24T01:08:59.366+00:00,200,,True,155.7,gen-dec-1790212139-9jxsTI9hka2SSbjnjaW4,typesafe/jev-1.13-20260917,TypeSafe,1223,99,5.1366e-05,0.38,STANDARD,0.23,2.07,0.72,0.19,0.39,0.17,0.01,0.24,0.01,0.11,0.69,0.18,0.01
sast-bf4556da765ff35d992679b4,1,sast-bf4556da765ff35d992679b4__a1.json,sast_main,2026-09-24T01:06:55.508+00:00,200,,True,261.3,gen-dec-1790212015-UPGLP7ROGO43ejnsj13t,typesafe/jev-1.13-20260917,TypeSafe,1237,100,5.1954e-05,0.63,ACCELERATED,0.7,3.0,0.62,0.0,0.11,0.76,0.08,0.05,0.0,0.01,0.21,0.55,0.23
sast-bfc8c6c328e5d9638b6aab07,1,sast-bfc8c6c328e5d9638b6aab07__a1.json,secondary,2026-09-24T01:08:22.841+00:00,200,,True,136.0,gen-dec-1790212102-sOxfqokRSH6vAOG3Cf8U,typesafe/jev-1.13-20260917,TypeSafe,1251,98,5.2542e-05,0.16,DEFER,0.66,0.94,0.71,0.73,0.13,0.0,0.0,0.14,0.21,0.66,0.13,0.0,0.0
sast-c04a3e979381a0cfa7707d2b,1,sast-c04a3e979381a0cfa7707d2b__a1.json,sast_main,2026-09-24T01:06:12.841+00:00,200,,True,230.4,gen-dec-1790211972-gd7jksEFQJrg6nst4EJR,typesafe/jev-1.13-20260917,TypeSafe,1245,100,5.229e-05,0.81,ACCELERATED,0.42,3.69,0.74,0.0,0.02,0.54,0.42,0.02,0.0,0.0,0.05,0.2,0.75
sast-c062b03d4c04bacbfb4fb933,1,sast-c062b03d4c04bacbfb4fb933__a1.json,sast_main,2026-09-24T01:05:57.875+00:00,200,,True,208.8,gen-dec-1790211957-BKh70Mr9LpqaLtCzzs1j,typesafe/jev-1.13-20260917,TypeSafe,1252,98,5.2584e-05,0.17,DEFER,0.76,0.84,0.48,0.8,0.04,0.01,0.0,0.15,0.39,0.4,0.2,0.01,0.0
sast-c1f312696ec867203f2e4d9b,1,sast-c1f312696ec867203f2e4d9b__a1.json,secondary,2026-09-24T01:12:22.487+00:00,200,,True,175.0,gen-dec-1790212342-yomcY8SnxWZdRCNqt2GK,typesafe/jev-1.13-20260917,TypeSafe,1237,98,5.1954e-05,0.58,REVIEW,0.93,2.45,0.51,0.0,0.02,0.03,0.0,0.95,0.0,0.06,0.49,0.37,0.08
sast-c2b0e2f4fe26dbb10626a1a1,1,sast-c2b0e2f4fe26dbb10626a1a1__a1.json,secondary,2026-09-24T01:07:17.532+00:00,200,,True,214.2,gen-dec-1790212037-VXih9ifAL7kXpV1mj2RO,typesafe/jev-1.13-20260917,TypeSafe,1284,100,5.3928e-05,0.58,ACCELERATED,0.23,2.84,0.45,0.01,0.26,0.38,0.24,0.11,0.0,0.06,0.29,0.4,0.25
sast-c2b42fe462e371a75bb75346,1,sast-c2b42fe462e371a75bb75346__a1.json,secondary,2026-09-24T01:08:00.280+00:00,200,,True,141.1,gen-dec-1790212080-nM9FsZYzE72HBzFHz8ji,typesafe/jev-1.13-20260917,TypeSafe,1240,98,5.208e-05,0.16,DEFER,0.84,0.76,0.36,0.87,0.04,0.0,0.0,0.09,0.42,0.41,0.16,0.01,0.0
sast-c2ce2f045b6155f52043f507,1,sast-c2ce2f045b6155f52043f507__a1.json,secondary,2026-09-24T01:08:51.786+00:00,200,,True,180.4,gen-dec-1790212131-8VMy6nvz3vXsUXNDN7GI,typesafe/jev-1.13-20260917,TypeSafe,1234,99,5.1828e-05,0.23,STANDARD,0.38,1.69,0.7,0.35,0.51,0.02,0.0,0.12,0.01,0.31,0.66,0.02,0.0
sast-c3319e907a50c586610fef74,1,sast-c3319e907a50c586610fef74__a1.json,secondary,2026-09-24T01:08:15.896+00:00,200,,True,300.9,gen-dec-1790212095-j7lzbAh7S1EvAVhgp9VX,typesafe/jev-1.13-20260917,TypeSafe,1230,98,5.166e-05,0.13,DEFER,0.68,0.72,0.4,0.74,0.04,0.0,0.0,0.22,0.43,0.44,0.11,0.02,0.0
sast-c4d78084fb27e5f6a980fc3e,1,sast-c4d78084fb27e5f6a980fc3e__a1.json,secondary,2026-09-24T01:12:23.013+00:00,200,,True,223.9,gen-dec-1790212343-bniLycscN9u9mE3tsYUl,typesafe/jev-1.13-20260917,TypeSafe,1200,100,5.04e-05,0.67,ACCELERATED,0.35,2.6,0.63,0.0,0.47,0.48,0.01,0.04,0.0,0.03,0.36,0.59,0.02
sast-c4fbc771bed0cb749ebbf097,1,sast-c4fbc771bed0cb749ebbf097__a1.json,secondary,2026-09-24T01:10:09.504+00:00,200,,True,194.3,gen-dec-1790212209-WPajxD98khbwejJ6HLVH,typesafe/jev-1.13-20260917,TypeSafe,1243,100,5.2206e-05,0.64,ACCELERATED,0.7,3.4,0.5,0.0,0.08,0.76,0.12,0.04,0.0,0.0,0.06,0.46,0.48
sast-c552c80acfd64f355278befe,1,sast-c552c80acfd64f355278befe__a1.json,secondary,2026-09-24T01:10:08.487+00:00,200,,True,166.9,gen-dec-1790212208-LrfdiCSUYoRRDwRxZDRU,typesafe/jev-1.13-20260917,TypeSafe,1250,100,5.25e-05,0.7,ACCELERATED,0.62,2.64,0.44,0.0,0.1,0.71,0.15,0.04,0.0,0.01,0.48,0.36,0.15
sast-c565c94bd2198729be61a6a3,1,sast-c565c94bd2198729be61a6a3__a1.json,secondary,2026-09-24T01:09:48.228+00:00,200,,True,352.4,gen-dec-1790212188-hE12PdgsYmusk7BHxPCR,typesafe/jev-1.13-20260917,TypeSafe,1234,98,5.1828e-05,0.14,DEFER,0.76,0.67,0.44,0.81,0.06,0.0,0.0,0.13,0.47,0.4,0.13,0.0,0.0
sast-c5da68da0439718e22ee2f0f,1,sast-c5da68da0439718e22ee2f0f__a1.json,sast_main,2026-09-24T01:06:05.831+00:00,200,,True,190.5,gen-dec-1790211965-UoeTFscX4OpRElsiN1Yv,typesafe/jev-1.13-20260917,TypeSafe,1276,98,5.3592e-05,0.23,DEFER,0.31,1.54,0.54,0.46,0.26,0.02,0.0,0.26,0.04,0.43,0.49,0.04,0.0
sast-c6a02ac20cca22e63d668f57,1,sast-c6a02ac20cca22e63d668f57__a1.json,secondary,2026-09-24T01:10:34.392+00:00,200,,True,179.2,gen-dec-1790212234-oG6RscA5LYmkI5t1gPGh,typesafe/jev-1.13-20260917,TypeSafe,1248,98,5.2416e-05,0.11,DEFER,0.8,0.51,0.57,0.85,0.02,0.0,0.0,0.13,0.6,0.32,0.07,0.01,0.0
sast-c75036f937f71971ada338c3,1,sast-c75036f937f71971ada338c3__a1.json,sast_main,2026-09-24T01:06:51.850+00:00,200,,True,198.0,gen-dec-1790212011-gLPyf7VMreEXIDnYRTy6,typesafe/jev-1.13-20260917,TypeSafe,1258,98,5.2836e-05,0.35,DEFER,0.38,1.63,0.27,0.51,0.13,0.03,0.0,0.33,0.12,0.38,0.32,0.12,0.06
sast-c824680e9fbeda9db6f7ed66,1,sast-c824680e9fbeda9db6f7ed66__a1.json,sast_main,2026-09-24T01:06:59.225+00:00,200,,True,175.0,gen-dec-1790212019-DnOKUZBGjUgnezGzvlm6,typesafe/jev-1.13-20260917,TypeSafe,1270,98,5.334e-05,0.24,DEFER,0.68,0.94,0.45,0.74,0.02,0.01,0.0,0.23,0.36,0.38,0.22,0.03,0.01
sast-c84bbc4154c7625c48b530aa,1,sast-c84bbc4154c7625c48b530aa__a1.json,secondary,2026-09-24T01:10:57.373+00:00,200,,True,142.8,gen-dec-1790212257-VEP9E1DpdagwpEzqXqSf,typesafe/jev-1.13-20260917,TypeSafe,1256,98,5.2752e-05,0.16,DEFER,0.5,1.15,0.6,0.6,0.12,0.02,0.0,0.26,0.17,0.55,0.24,0.04,0.0
sast-c872a7134067931baa94c71b,1,sast-c872a7134067931baa94c71b__a1.json,sast_main,2026-09-24T01:06:23.868+00:00,200,,True,165.9,gen-dec-1790211983-2xj4DM1f1EtlcJDr8ryE,typesafe/jev-1.13-20260917,TypeSafe,1255,98,5.271e-05,0.12,DEFER,0.5,0.95,0.74,0.6,0.13,0.01,0.0,0.26,0.18,0.7,0.11,0.01,0.0
sast-c994d29882bf68682a7d3989,1,sast-c994d29882bf68682a7d3989__a1.json,secondary,2026-09-24T01:11:37.100+00:00,200,,True,292.5,gen-dec-1790212297-oTmjNaVp2fDD2PurTPzz,typesafe/jev-1.13-20260917,TypeSafe,1230,99,5.166e-05,0.36,STANDARD,0.23,2.03,0.67,0.22,0.39,0.05,0.0,0.34,0.01,0.17,0.61,0.2,0.01
sast-cbfa5cd034af3ef2e1519eb6,1,sast-cbfa5cd034af3ef2e1519eb6__a1.json,sast_main,2026-09-24T01:05:53.573+00:00,200,,True,222.5,gen-dec-1790211953-owqwL3TXgaDhtLCCnP37,typesafe/jev-1.13-20260917,TypeSafe,1254,100,5.2668e-05,0.8,EMERGENCY,0.47,3.78,0.82,0.0,0.02,0.26,0.58,0.14,0.01,0.01,0.03,0.1,0.85
sast-cc3484969872be8277887f09,1,sast-cc3484969872be8277887f09__a1.json,secondary,2026-09-24T01:08:41.116+00:00,200,,True,236.9,gen-dec-1790212121-0qRRl5BVD16W4Ox3Idxi,typesafe/jev-1.13-20260917,TypeSafe,1231,100,5.1702e-05,0.75,ACCELERATED,0.27,3.06,0.54,0.01,0.18,0.42,0.27,0.12,0.0,0.03,0.18,0.48,0.31
sast-ccf175562f2abe98c7fd896e,1,sast-ccf175562f2abe98c7fd896e__a1.json,secondary,2026-09-24T01:11:40.600+00:00,200,,True,157.6,gen-dec-1790212300-1l0AKIKZvEtfdWW41uq7,typesafe/jev-1.13-20260917,TypeSafe,1262,100,5.3004e-05,0.66,ACCELERATED,0.4,2.57,0.49,0.0,0.09,0.52,0.06,0.33,0.0,0.02,0.5,0.36,0.12
sast-cdcb60b094ab31213538f546,1,sast-cdcb60b094ab31213538f546__a1.json,sast_main,2026-09-24T01:05:56.271+00:00,200,,True,216.4,gen-dec-1790211956-jKmqtDaU6OZCA9u4IDLr,typesafe/jev-1.13-20260917,TypeSafe,1268,98,5.3256e-05,0.15,DEFER,0.75,1.04,0.54,0.81,0.13,0.0,0.0,0.06,0.26,0.44,0.29,0.01,0.0
sast-cdf6b8715046a0ae52550179,1,sast-cdf6b8715046a0ae52550179__a1.json,sast_main,2026-09-24T01:06:00.544+00:00,200,,True,131.1,gen-dec-1790211960-iiLrF7VSwynYEqdAR9dK,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.66,ACCELERATED,0.35,2.38,0.66,0.01,0.4,0.48,0.01,0.1,0.0,0.02,0.59,0.38,0.01
sast-ce464f19c80e468a2ff9eebd,1,sast-ce464f19c80e468a2ff9eebd__a1.json,sast_main,2026-09-24T01:06:47.254+00:00,200,,True,146.2,gen-dec-1790212007-lUJgdlvZ7Su0OicNusP4,typesafe/jev-1.13-20260917,TypeSafe,1258,98,5.2836e-05,0.23,DEFER,0.74,1.17,0.43,0.79,0.06,0.02,0.0,0.13,0.26,0.41000000000000003,0.26,0.06,0.01
sast-cf90fc040e851afb13c0cbbb,1,sast-cf90fc040e851afb13c0cbbb__a1.json,sast_main,2026-09-24T01:06:01.025+00:00,200,,True,178.9,gen-dec-1790211961-PxCIPJXB9eVgVgDrfcgO,typesafe/jev-1.13-20260917,TypeSafe,1256,98,5.2752e-05,0.08,DEFER,0.66,0.48,0.6,0.74,0.02,0.0,0.0,0.24,0.56,0.41,0.03,0.0,0.0
sast-d06d64756f2359545a707698,1,sast-d06d64756f2359545a707698__a1.json,secondary,2026-09-24T01:08:26.476+00:00,200,,True,174.7,gen-dec-1790212106-ZtCy2gvmPcMGPECmRqlQ,typesafe/jev-1.13-20260917,TypeSafe,1283,98,5.3886e-05,0.32,REVIEW,0.48,2.43,0.16,0.04,0.18,0.1,0.1,0.58,0.08,0.14,0.26,0.3,0.22
sast-d298448532a6d9c896457a15,1,sast-d298448532a6d9c896457a15__a1.json,secondary,2026-09-24T01:10:53.315+00:00,200,,True,190.7,gen-dec-1790212253-qKC2HaU8qBXMbrlCYU6s,typesafe/jev-1.13-20260917,TypeSafe,1238,98,5.1996e-05,0.24,DEFER,0.73,1.4,0.53,0.78,0.08,0.01,0.0,0.13,0.08,0.46,0.44,0.02,0.0
sast-d504bf8e050e4b5503249396,1,sast-d504bf8e050e4b5503249396__a1.json,secondary,2026-09-24T01:12:27.555+00:00,200,,True,184.8,gen-dec-1790212347-jos07etUqFPUQGTg5tcA,typesafe/jev-1.13-20260917,TypeSafe,1167,98,4.9014e-05,0.08,DEFER,0.91,0.29,0.75,0.93,0.01,0.0,0.0,0.06,0.72,0.27,0.01,0.0,0.0
sast-d85ac1da4f655e1b1eb93b6c,1,sast-d85ac1da4f655e1b1eb93b6c__a1.json,sast_main,2026-09-24T01:06:13.935+00:00,200,,True,299.9,gen-dec-1790211973-6fyTkvckAh4udqqRb6cS,typesafe/jev-1.13-20260917,TypeSafe,1244,98,5.2248e-05,0.3,DEFER,0.57,1.48,0.31,0.66,0.08,0.03,0.0,0.23,0.17,0.34,0.38,0.06,0.05
sast-d8d4b6b0b3d8cd457d409889,1,sast-d8d4b6b0b3d8cd457d409889__a1.json,secondary,2026-09-24T01:13:07.148+00:00,200,,True,177.9,gen-dec-1790212387-RbzDSk4AdyFGYWxQ6UiP,typesafe/jev-1.13-20260917,TypeSafe,1259,98,5.2878e-05,0.15,REVIEW,0.4,1.03,0.74,0.32,0.14,0.01,0.0,0.53,0.14,0.71,0.13,0.02,0.0
sast-d9a6f9f08e2df89d247646b1,1,sast-d9a6f9f08e2df89d247646b1__a1.json,secondary,2026-09-24T01:08:41.703+00:00,200,,True,207.0,gen-dec-1790212121-90KJChlqPEXnMefSx6mH,typesafe/jev-1.13-20260917,TypeSafe,1230,100,5.166e-05,0.87,EMERGENCY,0.38,3.85,0.88,0.0,0.01,0.48,0.5,0.01,0.0,0.0,0.01,0.13,0.86
sast-d9caec6e8efee31c5debd674,1,sast-d9caec6e8efee31c5debd674__a1.json,secondary,2026-09-24T01:11:11.716+00:00,200,,True,202.2,gen-dec-1790212271-fOHRxl2vrC3jEQlnBkHB,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.41,DEFER,0.1,2.68,0.53,0.28,0.28,0.2,0.01,0.23,0.01,0.05,0.3,0.52,0.12
sast-da018e749d0239d977a9bcf2,1,sast-da018e749d0239d977a9bcf2__a1.json,secondary,2026-09-24T01:12:15.565+00:00,200,,True,163.5,gen-dec-1790212335-45yr3AyBZX42AgOLEqsK,typesafe/jev-1.13-20260917,TypeSafe,1275,98,5.355e-05,0.07,DEFER,0.96,0.23,0.8,0.97,0.01,0.0,0.0,0.02,0.78,0.21,0.01,0.0,0.0
sast-da1eb368928b4b43fe1a90c8,1,sast-da1eb368928b4b43fe1a90c8__a1.json,secondary,2026-09-24T01:10:43.077+00:00,200,,True,197.0,gen-dec-1790212243-9FVFXZqIb04kDSOTKRQr,typesafe/jev-1.13-20260917,TypeSafe,1223,100,5.1366e-05,0.69,ACCELERATED,0.75,2.41,0.64,0.0,0.18,0.8,0.01,0.01,0.0,0.01,0.58,0.4,0.01
sast-da5dc384b6af12502c491329,1,sast-da5dc384b6af12502c491329__a1.json,secondary,2026-09-24T01:10:33.836+00:00,200,,True,206.0,gen-dec-1790212233-oC0nghBlRUuXTyA3KBDl,typesafe/jev-1.13-20260917,TypeSafe,1251,98,5.2542e-05,0.3,REVIEW,0.49,1.54,0.56,0.23,0.15,0.02,0.0,0.6,0.06,0.37,0.53,0.04,0.0
sast-db1ba9e4e9bc899c2bedac25,1,sast-db1ba9e4e9bc899c2bedac25__a1.json,secondary,2026-09-24T01:12:16.573+00:00,200,,True,153.9,gen-dec-1790212336-6pjyKRaF2r1nxlS4Ejf4,typesafe/jev-1.13-20260917,TypeSafe,1258,98,5.2836e-05,0.14,DEFER,0.53,0.84,0.5,0.63,0.07,0.0,0.0,0.3,0.38,0.41000000000000003,0.21,0.0,0.0
sast-db406b2c66b3927ebcd6dcdd,1,sast-db406b2c66b3927ebcd6dcdd__a1.json,secondary,2026-09-24T01:12:10.499+00:00,200,,True,188.7,gen-dec-1790212330-A3TmGUAEqh6PHXsJyuxc,typesafe/jev-1.13-20260917,TypeSafe,1165,100,4.893e-05,0.95,EMERGENCY,0.74,3.96,0.97,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.03,0.97
sast-dc0e451101931fb4cdf61519,1,sast-dc0e451101931fb4cdf61519__a1.json,secondary,2026-09-24T01:08:03.338+00:00,200,,True,218.4,gen-dec-1790212083-sAXmYtNBVFSeFyfGu03a,typesafe/jev-1.13-20260917,TypeSafe,1282,100,5.3844e-05,0.59,ACCELERATED,0.32,2.9,0.53,0.02,0.28,0.45,0.08,0.17,0.0,0.03,0.27,0.47,0.23
